Subject,Predicate,Object,Annotation,BatchID,BatchTime,BatchDate
http://dbpedia.org/resource/Lindsay_Pollock,http://dbpedia.org/ontology/abstract,"Lindsay Pollock is a journalist and blogger specializing in the art market. The editor-in-chief of Art in America magazine since 2011, she was previously employed by Bloomberg News, where she wrote on the art market. A former columnist for the New York Sun, she has also written for Art & Auction, ARTnews, Art Review, and The Art Newspaper.In 2006, Pollock published The Girl with the Gallery, the only biography of Edith Halpert, an art dealer who founded the Downtown Gallery in 1926 in the Greenwich Village neighborhood of New York City. Halpert helped to launch the careers of artists such as Stuart Davis, Jacob Lawrence, Georgia O'Keeffe, Charles Sheeler, and Ben Shahn.A graduate of Barnard College and the Columbia University Graduate School of Journalism, Pollock lives in New York City.",Correct,44,186.73237586021423,13
http://dbpedia.org/resource/Lindsay_Pollock,http://dbpedia.org/property/name,Lindsay Pollock,Correct,44,186.73237586021423,13
http://dbpedia.org/resource/Lindsay_Pollock,http://xmlns.com/foaf/0.1/surname,Pollock,Correct,44,186.73237586021423,13
http://dbpedia.org/resource/Lindsay_Pollock,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:American_art_critics,Correct,44,186.73237586021423,13
http://dbpedia.org/resource/Lindsay_Pollock,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:American_women_journalists,Correct,44,186.73237586021423,13
http://dbpedia.org/resource/Vassmolösa,http://dbpedia.org/ontology/country,http://dbpedia.org/resource/Sweden,Correct,45,76.53253507614136,13
http://dbpedia.org/resource/Yekaterinburg,http://dbpedia.org/property/sepSnowDays,1,Incorrect,46,96.08431792259216,13
http://dbpedia.org/resource/Yekaterinburg,http://dbpedia.org/property/mayRecordHighC,33.4,Incorrect,46,96.08431792259216,13
http://dbpedia.org/resource/Yekaterinburg,http://dbpedia.org/property/marMeanC,-3.8,Incorrect,46,96.08431792259216,13
http://dbpedia.org/resource/Yekaterinburg,http://dbpedia.org/property/decRecordHighC,5.9,Incorrect,46,96.08431792259216,13
http://dbpedia.org/resource/Yekaterinburg,http://dbpedia.org/property/sepRecordHighC,31.9,Incorrect,46,96.08431792259216,13
http://dbpedia.org/resource/A_Greater_Song,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/A_Greater_Song,Correct,47,120.60236024856567,13
http://dbpedia.org/resource/A_Greater_Song,http://xmlns.com/foaf/0.1/name,A Greater Song,Correct,47,120.60236024856567,13
http://dbpedia.org/resource/A_Greater_Song,http://dbpedia.org/property/hasPhotoCollection,http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/A_Greater_Song,I Don't Know,47,120.60236024856567,13
http://dbpedia.org/resource/A_Greater_Song,http://dbpedia.org/property/released,2006,Correct,47,120.60236024856567,13
http://dbpedia.org/resource/A_Greater_Song,http://www.w3.org/2000/01/rdf-schema#comment,"A Greater Song is Paul Baloche's sixth studio album, released in 2006.",Correct,47,120.60236024856567,13
http://dbpedia.org/resource/Il_Politecnico,http://dbpedia.org/ontology/founder,http://dbpedia.org/resource/Giulio_Einaudi,Incorrect,48,57.98496627807617,13
http://dbpedia.org/resource/Il_Politecnico,http://dbpedia.org/ontology/editor,http://dbpedia.org/resource/Elio_Vittorini,Correct,48,57.98496627807617,13
http://dbpedia.org/resource/Johnny_Wright_(music_manager),http://dbpedia.org/ontology/background,non_performing_personnel,Incorrect,49,148.57721185684204,13
http://dbpedia.org/resource/Johnny_Wright_(music_manager),http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:American_talent_agents,Correct,49,148.57721185684204,13
http://dbpedia.org/resource/Johnny_Wright_(music_manager),http://dbpedia.org/property/associatedArtists,http://dbpedia.org/resource/Laurieann_Gibson,Correct,49,148.57721185684204,13
http://dbpedia.org/resource/Johnny_Wright_(music_manager),http://dbpedia.org/ontology/birthYear,1960,Correct,49,148.57721185684204,13
http://dbpedia.org/resource/Johnny_Wright_(music_manager),http://dbpedia.org/property/associatedArtists,http://dbpedia.org/resource/Ciara,Correct,49,148.57721185684204,13
http://dbpedia.org/resource/Aaron_Ramsey,http://xmlns.com/foaf/0.1/depiction,http://commons.wikimedia.org/wiki/Special:FilePath/1_aaron_ramsey_2015.jpg,I Don't Know,50,65.70231699943542,13
http://dbpedia.org/resource/Aaron_Ramsey,http://www.w3.org/2000/01/rdf-schema#label,Aaron Ramsey,Correct,50,65.70231699943542,13
http://dbpedia.org/resource/Aaron_Ramsey,http://dbpedia.org/ontology/birthDate,1990-12-26,Correct,50,65.70231699943542,13
http://dbpedia.org/resource/Aaron_Ramsey,http://www.w3.org/2000/01/rdf-schema#comment,"Aaron James Ramsey (/ˈræmzi/; born 26 December 1990) is a Welsh footballer who plays as a midfielder for Arsenal and the Wales national football team. Ramsey mainly plays as a box-to-box midfielder, but has also been deployed on the left and right wings.",Correct,50,65.70231699943542,13
http://dbpedia.org/resource/Aaron_Ramsey,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Aaron_Ramsey,Correct,50,65.70231699943542,13
http://dbpedia.org/resource/Dharamvir_Bharati,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Andha_Yug,Correct,51,245.3007390499115,13
http://dbpedia.org/resource/Dharamvir_Bharati,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/The_Sun's_seventh_horse_(novel),Correct,51,245.3007390499115,13
http://dbpedia.org/resource/Dharamvir_Bharati,http://dbpedia.org/ontology/notableWork,http://dbpedia.org/resource/Gunahon_Ka_Devta,Correct,51,245.3007390499115,13
http://dbpedia.org/resource/Evans_Blue,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/Canada,Correct,52,78.30575180053711,13
http://dbpedia.org/resource/Lynne_Featherstone,http://dbpedia.org/ontology/primeMinister,http://dbpedia.org/resource/David_Cameron,Correct,53,163.6046268939972,13
http://dbpedia.org/resource/Lynne_Featherstone,http://dbpedia.org/property/primeminister,http://dbpedia.org/resource/David_Cameron,Correct,53,163.6046268939972,13
http://dbpedia.org/resource/Voice_of_OC,http://dbpedia.org/property/location,"http://dbpedia.org/resource/Santa_Ana,_California",Correct,54,26637.97214102745,13
http://dbpedia.org/resource/Voice_of_OC,http://dbpedia.org/property/keyPeople,"Tracy Wood, Senior Writer",Correct,54,26637.97214102745,13
http://dbpedia.org/resource/Voice_of_OC,http://dbpedia.org/property/keyPeople,"Norberto Santana Jr., Editor-in-Chief",Correct,54,26637.97214102745,13
http://dbpedia.org/resource/Voice_of_OC,http://dbpedia.org/property/keyPeople,"David Washburn, Managing Editor",I Don't Know,54,26637.97214102745,13
http://dbpedia.org/resource/Voice_of_OC,http://dbpedia.org/ontology/location,"http://dbpedia.org/resource/Santa_Ana,_California",Correct,54,26637.97214102745,13
http://dbpedia.org/resource/Popstars_2015,http://dbpedia.org/property/starring,http://dbpedia.org/resource/Stefanie_Heinzmann,Correct,55,366.57053399086,13
http://dbpedia.org/resource/Popstars_2015,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Miss_Platnum,I Don't Know,55,366.57053399086,13
http://dbpedia.org/resource/Popstars_2015,http://dbpedia.org/property/website,http://www.rtl2.de/sendung/popstars-2015,Incorrect,55,366.57053399086,13
http://dbpedia.org/resource/Popstars_2015,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Popstars_(Germany),Incorrect,55,366.57053399086,13
http://dbpedia.org/resource/Popstars_2015,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Season,Correct,55,366.57053399086,13
http://dbpedia.org/resource/Robert_Lowry_(writer),http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Ohio,Correct,56,251.84550404548645,13
http://dbpedia.org/resource/Robert_Lowry_(writer),http://dbpedia.org/ontology/birthDate,1919-03-28,Correct,56,251.84550404548645,13
http://dbpedia.org/resource/Robert_Lowry_(writer),http://dbpedia.org/ontology/deathDate,1994-12-05,Correct,56,251.84550404548645,13
http://dbpedia.org/resource/Robert_Lowry_(writer),http://dbpedia.org/ontology/deathDate,1994,Correct,56,251.84550404548645,13
http://dbpedia.org/resource/Robert_Lowry_(writer),http://xmlns.com/foaf/0.1/name,Robert Lowry,Correct,56,251.84550404548645,13
http://dbpedia.org/resource/Sebastian_Junger,http://xmlns.com/foaf/0.1/name,"Junger, Sebastian",Correct,57,33.53750395774841,13
http://dbpedia.org/resource/Sebastian_Junger,http://xmlns.com/foaf/0.1/name,Sebastian Junger,Correct,57,33.53750395774841,13
http://dbpedia.org/resource/Cidade_Negra,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1986_establishments_in_Brazil,Correct,58,405.0758490562439,13
http://dbpedia.org/resource/Cidade_Negra,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Band,Incorrect,58,405.0758490562439,13
http://dbpedia.org/resource/Cidade_Negra,http://dbpedia.org/property/pastMembers,http://dbpedia.org/resource/Alexandre_Massau,I Don't Know,58,405.0758490562439,13
http://dbpedia.org/resource/Cidade_Negra,http://dbpedia.org/property/website,http://www.cidadenegra.com.br,Incorrect,58,405.0758490562439,13
http://dbpedia.org/resource/Cidade_Negra,http://dbpedia.org/property/origin,http://dbpedia.org/resource/Brazil,Correct,58,405.0758490562439,13
http://dbpedia.org/resource/The_Adventures_of_Abney_&_Teal,http://dbpedia.org/ontology/executiveProducer,http://dbpedia.org/resource/Anne_Wood,Correct,59,728.1910252571106,13
http://dbpedia.org/resource/The_Adventures_of_Abney_&_Teal,http://dbpedia.org/ontology/distributor,http://dbpedia.org/resource/Canadian_Broadcasting_Corporation,I Don't Know,59,728.1910252571106,13
http://dbpedia.org/resource/The_Adventures_of_Abney_&_Teal,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:BBC_children's_television_programmes,Correct,59,728.1910252571106,13
http://dbpedia.org/resource/The_Adventures_of_Abney_&_Teal,http://dbpedia.org/property/numSeasons,2,Correct,59,728.1910252571106,13
http://dbpedia.org/resource/The_Adventures_of_Abney_&_Teal,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Shingai_Shoniwa,Correct,59,728.1910252571106,13
http://dbpedia.org/resource/Charles_Gill_(artist),http://dbpedia.org/ontology/training,http://dbpedia.org/resource/Collège_Sainte-Marie_de_Montréal,Incorrect,60,38.7165641784668,13
http://dbpedia.org/resource/People_(magazine),http://www.w3.org/2000/01/rdf-schema#label,People (magazine),Correct,61,16.481496810913086,13
http://dbpedia.org/resource/Kilroy_was_here,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English_phrases,Correct,62,111.9910147190094,14
http://dbpedia.org/resource/Kilroy_was_here,http://dbpedia.org/property/hasPhotoCollection,http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Kilroy_was_here,I Don't Know,62,111.9910147190094,14
http://dbpedia.org/resource/Kilroy_was_here,http://www.w3.org/2000/01/rdf-schema#label,Kilroy was here,Correct,62,111.9910147190094,14
http://dbpedia.org/resource/Kilroy_was_here,http://dbpedia.org/ontology/abstract,"Kilroy was here is an American popular culture expression that became popular during World War II; it is typically seen in graffiti. Its origins are debated, but the phrase and the distinctive accompanying doodle — a bald-headed man (sometimes depicted as having a few hairs) with a prominent nose peeking over a wall with the fingers of each hand clutching the wall — became associated with GIs in the 1940s.In the United Kingdom, the graffiti is known as ""Mr Chad"" or just ""Chad"", and the Australian equivalent to the phrase is ""Foo was here"". ""Foo was here"" might date from World War I, and the character of Chad may have derived from a British cartoonist in 1938, possibly pre-dating ""Kilroy was here"".  Etymologist Dave Wilton says, ""Some time during the war, Chad and Kilroy met, and in the spirit of Allied unity merged, with the British drawing appearing over the American phrase."" ""Foo was here"" became popular amongst Australian schoolchildren of post-war generations. Other names for the character include Smoe, Clem, Flywheel, Private Snoops, Overby, The Jeep (as both characters had sizable noses), and Sapo.Author Charles Panati says that in the United States ""the mischievous face and the phrase became a national joke... The outrageousness of the graffiti was not so much what it said, but where it turned up."" The major Kilroy graffiti fad ended in the 1950s, but today people all over the world still scribble the character and ""Kilroy was here"" in schools, trains, and other public areas.It is believed that James J. Kilroy was the origin of the expression, as he used the phrase when checking ships at the Fore River Shipyard.",Correct,62,111.9910147190094,14
http://dbpedia.org/resource/Kilroy_was_here,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Military_history_of_the_United_States_during_World_War_II,I Don't Know,62,111.9910147190094,14
http://dbpedia.org/resource/NewSong,http://dbpedia.org/property/label,http://dbpedia.org/resource/Integrity_Records_(Christian),I Don't Know,63,129.80058908462524,14
http://dbpedia.org/resource/NewSong,http://dbpedia.org/ontology/hometown,"http://dbpedia.org/resource/Valdosta,_Georgia",I Don't Know,63,129.80058908462524,14
http://dbpedia.org/resource/NewSong,http://dbpedia.org/property/name,NewSong,I Don't Know,63,129.80058908462524,14
http://dbpedia.org/resource/NewSong,http://dbpedia.org/property/imageSize,200,I Don't Know,63,129.80058908462524,14
http://dbpedia.org/resource/NewSong,http://dbpedia.org/property/pastMembers,Leonard Ahlstrom,I Don't Know,63,129.80058908462524,14
http://dbpedia.org/resource/Greg_Davis_(musician),http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Correct,64,71.75728583335876,14
http://dbpedia.org/resource/Sinnathamby_Sivamaharajah,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Sri_Lanka,Correct,65,99.48586320877077,14
http://dbpedia.org/resource/Sinnathamby_Sivamaharajah,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Jaffna,Correct,65,99.48586320877077,14
http://dbpedia.org/resource/New_Wet_Kojak,http://dbpedia.org/property/class,artist,Correct,66,132.56279110908508,14
http://dbpedia.org/resource/New_Wet_Kojak,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Band,Incorrect,66,132.56279110908508,14
http://dbpedia.org/resource/New_Wet_Kojak,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:American_indie_rock_groups,Correct,66,132.56279110908508,14
http://dbpedia.org/resource/New_Wet_Kojak,http://dbpedia.org/property/id,p169508,I Don't Know,66,132.56279110908508,14
http://dbpedia.org/resource/New_Wet_Kojak,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/New_Wet_Kojak,Correct,66,132.56279110908508,14
http://dbpedia.org/resource/CSN_International_translators,http://dbpedia.org/property/city,"Salmon, ID",I Don't Know,67,114.15053629875185,14
http://dbpedia.org/resource/CSN_International_translators,http://dbpedia.org/property/call,K201IQ,I Don't Know,67,114.15053629875185,14
http://dbpedia.org/resource/CSN_International_translators,http://dbpedia.org/property/call,W246AS,I Don't Know,67,114.15053629875185,14
http://dbpedia.org/resource/CSN_International_translators,http://dbpedia.org/property/city,"Clarkston, WA",I Don't Know,67,114.15053629875185,14
http://dbpedia.org/resource/CSN_International_translators,http://dbpedia.org/property/city,"Bushland, TexasBushland, TX",I Don't Know,67,114.15053629875185,14
http://dbpedia.org/resource/Chelsea_Clinton,http://dbpedia.org/property/shortDescription,American consultant,Correct,68,229.24789094924927,14
http://dbpedia.org/resource/Chelsea_Clinton,http://dbpedia.org/ontology/relation,http://dbpedia.org/resource/Clinton_family,Correct,68,229.24789094924927,14
http://dbpedia.org/resource/Chelsea_Clinton,http://dbpedia.org/property/spouse,2010,Correct,68,229.24789094924927,14
http://dbpedia.org/resource/Chelsea_Clinton,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:McKinsey_&_Company_people,I Don't Know,68,229.24789094924927,14
http://dbpedia.org/resource/Chelsea_Clinton,http://dbpedia.org/property/residence,"Manhattan, New York, U.S.",I Don't Know,68,229.24789094924927,14
http://dbpedia.org/resource/Božo_Koprivica,http://dbpedia.org/ontology/ethnicity,http://dbpedia.org/resource/Yugoslavs,Incorrect,69,80.27690601348877,14
http://dbpedia.org/resource/Božo_Koprivica,http://dbpedia.org/ontology/ethnicity,http://dbpedia.org/resource/Montenegrins,Correct,69,80.27690601348877,14
http://dbpedia.org/resource/Compelled,http://dbpedia.org/property/starring,http://dbpedia.org/resource/Ronald_Howard_(British_actor),Correct,70,86.358393907547,15
http://dbpedia.org/resource/Compelled,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Ronald_Howard_(British_actor),Correct,70,86.358393907547,15
http://dbpedia.org/resource/Compelled,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1960s_crime_films,Correct,70,86.358393907547,15
http://dbpedia.org/resource/Compelled,http://dbpedia.org/property/writer,Mark Grantham,Correct,70,86.358393907547,15
http://dbpedia.org/resource/Compelled,http://dbpedia.org/ontology/Work/runtime,56.0,Correct,70,86.358393907547,15
http://dbpedia.org/resource/Hot_Wacks,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Book,Incorrect,71,368.3707802295685,15
http://dbpedia.org/resource/Hot_Wacks,http://www.w3.org/2000/01/rdf-schema#comment,"Hot Wacks is a Canadian book that has been in circulation for over 25 years, featuring reviews of bootleg music releases. Reviews include information such as source, quality, track listing and packaging. It is commonly referred to as the 'Bootleg Bible' by bootleg collectors. Hot Wacks was the work of Kurt Glemser.",I Don't Know,71,368.3707802295685,15
http://dbpedia.org/resource/Hot_Wacks,http://dbpedia.org/ontology/abstract,"Hot Wacks is a Canadian book that has been in circulation for over 25 years, featuring reviews of bootleg music releases. Reviews include information such as source, quality, track listing and packaging. It is commonly referred to as the 'Bootleg Bible' by bootleg collectors. Hot Wacks was the work of Kurt Glemser. Before Hot Wacks he wrote two other bootleg discographies - Bootlegs (March, 1973) followed by Underground Sounds (October, 1974).It was published in Kitchener, Ontario.Hot Wacks spawned a magazine Hot Wacks Quarterly which also reviewed bootlegs as well as other collectible records (Communist pressings, box sets, etc.) as well as featuring pictorials of female rockers.Hot Wacks went through 15 printings starting with Hot Wacks Book I (November, 1975) and ending with Book XV: The Last Wacks. The latter was almost 800 pages long. After this Hot Wacks was published as Supplement 1 - 6. Bob Walker, another Canadian, came on board after Hot Wacks Book XI. It's interesting that after Kurt Glemser wrote a critical review of THE GREAT WHITE WONDERS (a book that claims to tell the history of bootlegs) in Supplement 3 that the author of that book changed comments about Kurt, K & S Records and Hot Wacks. The review came out around the time of the second printing of THE GREAT WHITE WONDERS which was now titled BOOTLEGS. The comments about Kurt, K & S Records and Hot Wacks in BOOTLEGS were changed in the latest printing to be critical, however, without any facts to back up the negative comments. Kurt at least backed up his critical review with facts.",I Don't Know,71,368.3707802295685,15
http://dbpedia.org/resource/Hot_Wacks,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Hot_Wacks,Correct,71,368.3707802295685,15
http://dbpedia.org/resource/Hot_Wacks,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Music_books,Correct,71,368.3707802295685,15
http://dbpedia.org/resource/High_Life_2013,http://dbpedia.org/property/genre,http://dbpedia.org/resource/Hip_hop_music,Correct,72,586.9632697105408,15
http://dbpedia.org/resource/High_Life_2013,http://dbpedia.org/property/recorded,2000,I Don't Know,72,586.9632697105408,15
http://dbpedia.org/resource/High_Life_2013,http://dbpedia.org/property/length,266.0,Incorrect,72,586.9632697105408,15
http://dbpedia.org/resource/High_Life_2013,http://dbpedia.org/property/hasPhotoCollection,http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/High_Life_2013,Incorrect,72,586.9632697105408,15
http://dbpedia.org/resource/High_Life_2013,http://dbpedia.org/property/lastAlbum,A Vicious Cycle,Incorrect,72,586.9632697105408,15
http://dbpedia.org/resource/Thunderbird_Films,http://xmlns.com/foaf/0.1/homepage,http://www.thunderbird.tv/,I Don't Know,73,642.8682448863983,15
http://dbpedia.org/resource/Thunderbird_Films,http://dbpedia.org/property/locationCity,http://dbpedia.org/resource/Vancouver,Correct,73,642.8682448863983,15
http://dbpedia.org/resource/Thunderbird_Films,http://dbpedia.org/property/locationCity,http://dbpedia.org/resource/British_Columbia,Incorrect,73,642.8682448863983,15
http://dbpedia.org/resource/Thunderbird_Films,http://dbpedia.org/property/locationCity,"http://dbpedia.org/resource/Toronto,_Ontario",Correct,73,642.8682448863983,15
http://dbpedia.org/resource/Thunderbird_Films,http://dbpedia.org/property/locationCity,http://dbpedia.org/resource/California,Incorrect,73,642.8682448863983,15
http://dbpedia.org/resource/Almere_City_FC,http://dbpedia.org/property/name,http://dbpedia.org/resource/Enzio_Boldewijn,Incorrect,74,130.236829996109,15
http://dbpedia.org/resource/Almere_City_FC,http://dbpedia.org/property/socks,333366,Incorrect,74,130.236829996109,15
http://dbpedia.org/resource/Almere_City_FC,http://dbpedia.org/ontology/season,http://dbpedia.org/resource/2014–15_Eerste_Divisie,Correct,74,130.236829996109,15
http://dbpedia.org/resource/Almere_City_FC,http://dbpedia.org/property/other,on loan from SC Heerenveen,Incorrect,74,130.236829996109,15
http://dbpedia.org/resource/Almere_City_FC,http://dbpedia.org/property/no,26,Incorrect,74,130.236829996109,15
http://dbpedia.org/resource/Utawarerumono,http://dbpedia.org/property/genre,http://dbpedia.org/resource/Visual_novel,I Don't Know,75,770.7448129653931,15
http://dbpedia.org/resource/Utawarerumono,http://dbpedia.org/property/genre,http://dbpedia.org/resource/Tactical_role-playing_game,I Don't Know,75,770.7448129653931,15
http://dbpedia.org/resource/Utawarerumono,http://dbpedia.org/ontology/magazine,http://dbpedia.org/resource/Dengeki_G's_Magazine,I Don't Know,75,770.7448129653931,15
http://dbpedia.org/resource/Utawarerumono,http://dbpedia.org/property/genre,Eroge,I Don't Know,75,770.7448129653931,15
http://dbpedia.org/resource/Utawarerumono,http://dbpedia.org/property/platforms,http://dbpedia.org/resource/PlayStation_Portable,I Don't Know,75,770.7448129653931,15
http://dbpedia.org/resource/Scarface:_The_World_Is_Yours,http://dbpedia.org/property/genre,http://dbpedia.org/resource/Open_world,Correct,76,640.4831309318542,15
http://dbpedia.org/resource/Scarface:_The_World_Is_Yours,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Open_world,Correct,76,640.4831309318542,15
http://dbpedia.org/resource/Scarface:_The_World_Is_Yours,http://www.w3.org/2000/01/rdf-schema#label,Scarface: The World Is Yours,Incorrect,76,640.4831309318542,15
http://dbpedia.org/resource/The_Starting_Line,http://dbpedia.org/property/label,http://dbpedia.org/resource/Drive-Thru_Records,Correct,77,207.4429807662964,15
http://dbpedia.org/resource/The_Starting_Line,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:American_pop_punk_musical_groups,Correct,77,207.4429807662964,15
http://dbpedia.org/resource/The_Starting_Line,http://dbpedia.org/property/background,group_or_band,Correct,77,207.4429807662964,15
http://dbpedia.org/resource/The_Starting_Line,http://xmlns.com/foaf/0.1/name,The Starting Line,Correct,77,207.4429807662964,15
http://dbpedia.org/resource/The_Starting_Line,http://dbpedia.org/property/hasPhotoCollection,http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/The_Starting_Line,Incorrect,77,207.4429807662964,15
http://dbpedia.org/resource/WCYO,http://dbpedia.org/ontology/facilityId,34247,Correct,78,307.0218529701233,15
http://dbpedia.org/resource/WCYO,http://dbpedia.org/ontology/broadcastStationClass,C3,Correct,78,307.0218529701233,15
http://dbpedia.org/resource/WCYO,http://www.w3.org/2000/01/rdf-schema#label,WCYO,Correct,78,307.0218529701233,15
http://dbpedia.org/resource/WCYO,http://dbpedia.org/ontology/alias,The Country Classics & The Best Songs From Today! 100.7 The Coyote,Correct,78,307.0218529701233,15
http://dbpedia.org/resource/WCYO,http://dbpedia.org/property/area,Richmond and Central Kentucky including Lexington,I Don't Know,78,307.0218529701233,15
http://dbpedia.org/resource/Abraham_Kuyper,http://www.w3.org/2000/01/rdf-schema#comment,"Abraham Kuijper /ˈkaɪpər/ (Dutch pronunciation: [ˈaːbraːɦɑm ˈkœypər]; 29 October 1837 – 8 November 1920), generally known as Abraham Kuyper, was a Dutch journalist, statesman and Neo-Calvinist theologian. He was a master organiser.  He founded a new church (the Gereformeerde Kerken), a newspaper, the Free University of Amsterdam, and the Anti-Revolutionary Party. He served as Prime Minister of the Netherlands between 1901 and 1905.",Correct,79,147.1412389278412,15
http://dbpedia.org/resource/Abraham_Kuyper,http://dbpedia.org/ontology/abstract,"Abraham Kuijper /ˈkaɪpər/ (Dutch pronunciation: [ˈaːbraːɦɑm ˈkœypər]; 29 October 1837 – 8 November 1920), generally known as Abraham Kuyper, was a Dutch journalist, statesman and Neo-Calvinist theologian. He was a master organiser.  He founded a new church (the Gereformeerde Kerken), a newspaper, the Free University of Amsterdam, and the Anti-Revolutionary Party. He served as Prime Minister of the Netherlands between 1901 and 1905.  In religious affairs, he sought to adapt the Dutch Reformed Church to the challenges posed by the loss of state financial and aid, by religious pluralism, rising nationalism, and the Arminian religious revivals of his day which denied predestination. He vigorously denounced modernism in theology as a fad that would pass away.  In politics, he dominated the Anti-Revolutionary Party (ARP) from its founding 1879 to his death in 1920. He  promoted pillarisation, the social expression of the anti-thesis in public life, whereby Protestant, Catholic and secular elements each had their own independent schools, universities and social organisations.",Correct,79,147.1412389278412,15
http://dbpedia.org/resource/Abraham_Kuyper,http://dbpedia.org/ontology/birthDate,1837-10-29,Correct,79,147.1412389278412,15
http://dbpedia.org/resource/Abraham_Kuyper,http://xmlns.com/foaf/0.1/name,"Kuyper, Abraham",Correct,79,147.1412389278412,15
http://dbpedia.org/resource/Abraham_Kuyper,http://www.w3.org/2000/01/rdf-schema#label,Abraham Kuyper,Incorrect,79,147.1412389278412,15
http://dbpedia.org/resource/Marca.com,http://dbpedia.org/ontology/type,http://dbpedia.org/resource/Newspaper,Correct,80,22.376256942749023,15
http://dbpedia.org/resource/The_Clarks,http://dbpedia.org/ontology/recordLabel,http://dbpedia.org/resource/MCA_Records,Correct,81,114.59154295921326,16
http://dbpedia.org/resource/The_Clarks,http://purl.org/dc/terms/subject,"http://dbpedia.org/resource/Category:Musical_groups_from_Pittsburgh,_Pennsylvania",Correct,81,114.59154295921326,16
http://dbpedia.org/resource/The_Clarks,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Band,Incorrect,81,114.59154295921326,16
http://dbpedia.org/resource/The_Clarks,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Alternative_rock,Correct,81,114.59154295921326,16
http://dbpedia.org/resource/The_Clarks,http://dbpedia.org/property/label,MCA,Correct,81,114.59154295921326,16
http://dbpedia.org/resource/Slowdive,http://dbpedia.org/ontology/bandMember,http://dbpedia.org/resource/Rachel_Goswell,Correct,82,183.4444088935852,16
http://dbpedia.org/resource/Slowdive,http://dbpedia.org/property/website,http://www.slowdiveofficial.com,Correct,82,183.4444088935852,16
http://dbpedia.org/resource/Slowdive,http://xmlns.com/foaf/0.1/name,Slowdive,Correct,82,183.4444088935852,16
http://dbpedia.org/resource/Slowdive,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Shoegazing,Correct,82,183.4444088935852,16
http://dbpedia.org/resource/Slowdive,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Indie_rock,I Don't Know,82,183.4444088935852,16
http://dbpedia.org/resource/Darius_Jones_(saxophonist),http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Correct,83,44.49203610420227,16
http://dbpedia.org/resource/Irkutskoye_Slovo,http://dbpedia.org/property/hasPhotoCollection,http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Irkutskoye_Slovo,Incorrect,84,48.57769107818604,16
http://dbpedia.org/resource/Irkutskoye_Slovo,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Publications_disestablished_in_1912,I Don't Know,84,48.57769107818604,16
http://dbpedia.org/resource/Irkutskoye_Slovo,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Media_in_Irkutsk,I Don't Know,84,48.57769107818604,16
