Subject,Predicate,Object,Error,BatchID,BatchTime
http://dbpedia.org/resource/Steven_G._Vandenberg,http://dbpedia.org/property/hasPhotoCollection,http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Steven_G._Vandenberg,Object,13,5.08959698677063
http://dbpedia.org/resource/Darlington_Borough_Council,http://xmlns.com/foaf/0.1/homepage,http://www.darlington.gov.uk/,Object,14,4.342738389968872
http://dbpedia.org/resource/Darlington_Borough_Council,http://dbpedia.org/ontology/abstract,"Darlington Borough Council is the local government authority for Darlington, a town and unitary authority  borough in North East England. The authority is composed of 50 ward councillors. The council is controlled by the Labour Party and the current leader of the council is Councillor Bill Dixon. The acting chief executive of the council is Ms Ada Burns.The Authority was originally a non-metropolitan district of Durham County Council but absorbed the powers of the County Council in 1997 upon becoming a separate unitary authority. As of 2011 Darlington Borough has a population of 106,000 residents.",Object,14,4.342738389968872
"http://dbpedia.org/resource/Dodge_Center,_Minnesota",http://dbpedia.org/property/latns,N,Predicate;Object,15,5.256006240844727
"http://dbpedia.org/resource/Dodge_Center,_Minnesota",http://dbpedia.org/ontology/abstract,"Dodge Center is a city in Dodge County, Minnesota, United States. The population was 2,670 at the 2010 census. Dodge Center is part of the Rochester, MN Metropolitan Statistical Area.",Object,15,5.256006240844727
"http://dbpedia.org/resource/Dodge_Center,_Minnesota",http://dbpedia.org/ontology/populationTotal,2670,Object,15,5.256006240844727
http://dbpedia.org/resource/Östersunds_BS,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Östersunds_BS,Predicate;Object,16,4.422013998031616
http://dbpedia.org/resource/Östersunds_BS,http://dbpedia.org/ontology/foundingYear,1974,Object,16,4.422013998031616
http://dbpedia.org/resource/Eric_Shinseki,http://dbpedia.org/ontology/president,http://dbpedia.org/resource/George_W._Bush,Predicate,17,6.989031791687012
http://dbpedia.org/resource/Eric_Shinseki,http://dbpedia.org/ontology/abstract,"Eric Ken Shinseki (/ʃɨnˈsɛki/; born November 28, 1942) is a retired United States Army general who served as the seventh United States Secretary of Veterans Affairs (2009-2014). His final U.S. Army post was as the 34th Chief of Staff of the Army (1999–2003). Shinseki is a veteran of two tours of combat in the Vietnam War, in which he was awarded three Bronze Stars for valor and two Purple Hearts. He was both the first Asian-American four-star general (1997) and then the Secretary of Veterans Affairs.",Object,17,6.989031791687012
http://dbpedia.org/resource/Eric_Shinseki,http://dbpedia.org/ontology/militaryCommand,"3rd Squadron,7th Cavalry Regiment, 3rd Infantry Division",Object,17,6.989031791687012
http://dbpedia.org/resource/Lake_effect_snow_advisory,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://en.wikipedia.org/wiki/Lake_effect_snow_advisory,Predicate,18,2.4397358894348145
http://dbpedia.org/resource/Francesco_Maria_Emanuele_Gaetani,http://dbpedia.org/property/alternativeNames,"marquis of Villabianca, Count of Belforte",Predicate,20,4.759345769882202
http://dbpedia.org/resource/Francesco_Maria_Emanuele_Gaetani,http://dbpedia.org/property/notableworks,Sicilia Nobile,Predicate,20,4.759345769882202
http://dbpedia.org/resource/Francesco_Maria_Emanuele_Gaetani,http://dbpedia.org/ontology/deathDate,1802-02-06,Object,20,4.759345769882202
http://dbpedia.org/resource/2013–14_BYU_Cougars_men's_basketball_team,http://dbpedia.org/property/hometown,"Alpine, Utah",Object,21,6.62140679359436
http://dbpedia.org/resource/2013–14_BYU_Cougars_men's_basketball_team,http://dbpedia.org/property/time,540.0,Predicate;Object,21,6.62140679359436
http://dbpedia.org/resource/Cardinal_Ambrozic_Catholic_Secondary_School,http://dbpedia.org/property/longew,W,Predicate;Object,22,4.609888076782227
http://dbpedia.org/resource/Cardinal_Ambrozic_Catholic_Secondary_School,http://dbpedia.org/property/longm,41,Predicate;Object,22,4.609888076782227
"http://dbpedia.org/resource/Aster,_Edmonton",http://dbpedia.org/property/subdivisionName,NW,Predicate;Object,24,3.5243587493896484
http://dbpedia.org/resource/Taiwan,http://dbpedia.org/property/poj,Tâi-oân,Predicate,25,10.0400071144104
http://dbpedia.org/resource/Taiwan,http://dbpedia.org/property/leaderTitle,http://dbpedia.org/resource/Vice_President_of_the_Republic_of_China,Object,25,10.0400071144104
http://dbpedia.org/resource/Taiwan,http://dbpedia.org/property/p,Táiwān,Predicate,25,10.0400071144104
http://dbpedia.org/resource/Taiwan,http://dbpedia.org/property/t,臺灣 or 台灣,Predicate,25,10.0400071144104
http://dbpedia.org/resource/Taiwan,http://dbpedia.org/property/ethnicGroups,∟ 70%,Object,25,10.0400071144104
http://dbpedia.org/resource/Dewan_Rakyat,http://dbpedia.org/ontology/politicalPartyInLegislature,http://dbpedia.org/resource/United_Pasokmomogun_Kadazandusun_Murut_Organisation,Object,27,4.073400259017944
http://dbpedia.org/resource/Dewan_Rakyat,http://dbpedia.org/ontology/politicalPartyInLegislature,http://dbpedia.org/resource/Parti_Bersatu_Sabah,Object,27,4.073400259017944
http://dbpedia.org/resource/The_Lion_of_Punjab_(film),http://dbpedia.org/ontology/basedOn,http://dbpedia.org/resource/Jyothika,Predicate;Object,28,4.422093152999878
http://dbpedia.org/resource/The_Lion_of_Punjab_(film),http://dbpedia.org/ontology/basedOn,http://dbpedia.org/resource/Dhool,Predicate;Object,28,4.422093152999878
http://dbpedia.org/resource/The_Love_Bug_(1925_film),http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:American_comedy_films,Object,30,5.240195989608765
http://dbpedia.org/resource/Tyumen,http://dbpedia.org/property/febPrecipitationMm,15,Object,32,5.619868755340576
http://dbpedia.org/resource/Tyumen,http://dbpedia.org/property/octLowC,-0.4,Object,32,5.619868755340576
http://dbpedia.org/resource/Tyumen,http://dbpedia.org/property/febLowC,-18.1,Object,32,5.619868755340576
http://dbpedia.org/resource/Smith_College,http://dbpedia.org/ontology/facultySize,285,Object,33,2.6424829959869385
http://dbpedia.org/resource/WVAH-TV,http://dbpedia.org/property/location,"http://dbpedia.org/resource/Huntington,_West_Virginia",Object,37,1.841581106185913
http://dbpedia.org/resource/The_Giant_Under_The_Snow,http://dbpedia.org/ontology/numberOfPages,184,Object,38,1.853610038757324
http://dbpedia.org/resource/Grand_and_General_Council,http://dbpedia.org/ontology/politicalPartyInLegislature,http://dbpedia.org/resource/Sammarinese_Christian_Democratic_Party,Object,45,2.1043288707733154
http://dbpedia.org/resource/The_War_Zone,http://dbpedia.org/property/caption,Theatrical release poster,Predicate;Object,51,7.045054912567139
http://dbpedia.org/resource/Broadminded_(film),http://dbpedia.org/property/studio,http://dbpedia.org/resource/First_National,Object,52,3.426271915435791
http://dbpedia.org/resource/The_Wise_Guy,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:First_National_Pictures_films,Object,53,2.283038854598999
http://dbpedia.org/resource/Yorkton,http://dbpedia.org/property/decMaximumHumidex,12.4,Predicate,54,10.022804975509644
http://dbpedia.org/resource/Yorkton,http://dbpedia.org/property/2006TotalPvtDwell,6773,Object,54,10.022804975509644
http://dbpedia.org/resource/Yorkton,http://dbpedia.org/property/decPrecipitationDays,12.11,Object,54,10.022804975509644
http://dbpedia.org/resource/Vasa_IFK,http://dbpedia.org/property/no,2,Predicate;Object,55,12.909134149551392
http://dbpedia.org/resource/Vasa_IFK,http://dbpedia.org/property/name,Artur Lemanowicz,Predicate;Object,55,12.909134149551392
http://dbpedia.org/resource/Vasa_IFK,http://dbpedia.org/property/no,21,Predicate;Object,55,12.909134149551392
http://dbpedia.org/resource/Stephen_Low,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Film_directors_from_Montreal,Object,56,2.495269060134888
http://dbpedia.org/resource/Battle_of_the_Espero_Convoy,http://dbpedia.org/property/strength,3,Predicate;Object,58,3.911920070648194
http://dbpedia.org/resource/Riola,http://dbpedia.org/property/longd,0,Predicate;Object,59,8.22899580001831
http://dbpedia.org/resource/Riola,http://dbpedia.org/property/areaCodeType,http://dbpedia.org/resource/Telephone_numbers_in_Spain,Predicate,59,8.22899580001831
http://dbpedia.org/resource/Riola,http://dbpedia.org/property/longew,W,Predicate;Object,59,8.22899580001831
http://dbpedia.org/resource/WXEI-LP,http://dbpedia.org/ontology/city,http://dbpedia.org/resource/Florida,Predicate,60,13.073116064071655
http://dbpedia.org/resource/WXEI-LP,http://dbpedia.org/ontology/webcast,http://wxei.8m.com/,Object,60,13.073116064071655
http://dbpedia.org/resource/WXEI-LP,http://dbpedia.org/property/format,http://dbpedia.org/resource/Religious_broadcasting,Object,60,13.073116064071655
http://dbpedia.org/resource/WXEI-LP,http://dbpedia.org/property/erp,100,Object,60,13.073116064071655
http://dbpedia.org/resource/The_Royal_Oui,http://dbpedia.org/ontology/activeYearsStartYear,2003,Object,61,3.173691749572754
http://dbpedia.org/resource/Frank_Iero,http://dbpedia.org/property/hasPhotoCollection,http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/Frank_Iero,Object,62,3.159310817718506
http://dbpedia.org/resource/Gilan_Province,http://dbpedia.org/property/seatType,http://dbpedia.org/resource/Capital_city,Predicate;Object,63,5.409201145172119
http://dbpedia.org/resource/Gilan_Province,http://dbpedia.org/property/p,16,Predicate;Object,63,5.409201145172119
http://dbpedia.org/resource/Russia_Wharf_Buildings,http://dbpedia.org/property/latDirection,N,Predicate;Object,64,5.844198942184448
http://dbpedia.org/resource/National_Benzole,http://dbpedia.org/property/hasPhotoCollection,http://wifo5-03.informatik.uni-mannheim.de/flickrwrappr/photos/National_Benzole,Object,66,2.389005184173584
http://dbpedia.org/resource/The_Legend_of_White_Fang,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Canadian_children's_television_series,Object,68,2.9451160430908203
http://dbpedia.org/resource/Three_Crowns_of_the_Sailor,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Black-and-white_films,Object,71,2.577421188354492
http://dbpedia.org/resource/Thunderbird_Films,http://xmlns.com/foaf/0.1/homepage,http://www.thunderbird.tv/,Object,73,5.346820116043091
http://dbpedia.org/resource/Thunderbird_Films,http://dbpedia.org/property/locationCity,"http://dbpedia.org/resource/Toronto,_Ontario",Object,73,5.346820116043091
http://dbpedia.org/resource/Thunderbird_Films,http://dbpedia.org/property/locationCity,http://dbpedia.org/resource/California,Object,73,5.346820116043091
http://dbpedia.org/resource/Yekaterinburg,http://dbpedia.org/property/marMeanC,-3.8,Object,74,7.12431001663208
http://dbpedia.org/resource/Techtron,http://dbpedia.org/property/keyPeople,"Alan Walsh, Inventor of AAS",Object,76,2.275611162185669
http://dbpedia.org/resource/The_Victoria_Cross_(film),http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1910s_drama_films,Object,81,6.156637191772461
http://dbpedia.org/resource/The_Victoria_Cross_(film),http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Paramount_Pictures_films,Object,81,6.156637191772461
http://dbpedia.org/resource/Gravedigger_Five,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/California,Predicate,83,1.6236600875854492
http://dbpedia.org/resource/Statistical_finance,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/resource/Application,Object,98,8.039622783660889
http://dbpedia.org/resource/Statistical_finance,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:Monte_Carlo_methods_in_finance,Predicate,98,8.039622783660889
http://dbpedia.org/resource/The_Call_of_the_Savage,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1930s_fantasy_films,Object,101,3.738548040390015
http://dbpedia.org/resource/The_Call_of_the_Savage,http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English-language_films,Object,101,3.738548040390015
http://dbpedia.org/resource/Terry_Bowden,http://dbpedia.org/property/name,http://dbpedia.org/resource/2009_North_Alabama_Lions_football_team,Predicate,111,1.821652889251709
http://dbpedia.org/resource/Drama_(film),http://dbpedia.org/property/type,http://dbpedia.org/resource/Soundtrack,Object,113,15.32814073562622
http://dbpedia.org/resource/Drama_(film),http://dbpedia.org/ontology/thumbnail,http://commons.wikimedia.org/wiki/Special:FilePath/Drama.drama.jpg?width=300,Object,113,15.32814073562622
http://dbpedia.org/resource/Drama_(film),http://dbpedia.org/property/genre,http://dbpedia.org/resource/Soundtrack,Object,113,15.32814073562622
http://dbpedia.org/resource/Drama_(film),http://dbpedia.org/property/distributor,Jayanna Combines,Predicate;Object,113,15.32814073562622
http://dbpedia.org/resource/Drama_(film),http://dbpedia.org/property/runtime,8940.0,Predicate;Object,113,15.32814073562622
http://dbpedia.org/resource/Phymorhynchus_moskalevi,http://dbpedia.org/property/unrankedSuperfamilia,clade Neogastropoda,Predicate,114,6.371786832809448
http://dbpedia.org/resource/Phymorhynchus_moskalevi,http://dbpedia.org/property/binomial,Phymorhynchus moskalevi,Predicate,114,6.371786832809448
http://dbpedia.org/resource/Phymorhynchus_moskalevi,http://dbpedia.org/property/unrankedSuperfamilia,clade Hypsogastropoda,Predicate;Object,114,6.371786832809448
http://dbpedia.org/resource/List_of_counties_in_Texas,http://dbpedia.org/property/data,"John Bunyan Denton , a preacher, lawyer, and soldier killed during a raid on a Native American camp",Predicate,116,9.10593318939209
http://dbpedia.org/resource/List_of_counties_in_Texas,http://dbpedia.org/property/population,209714,Object,116,9.10593318939209
http://dbpedia.org/resource/List_of_counties_in_Texas,http://dbpedia.org/property/num,443,Object,116,9.10593318939209
http://dbpedia.org/resource/Djelfa_Province,http://dbpedia.org/property/blank1InfoSec,36,Predicate,117,3.7598679065704346
http://dbpedia.org/resource/Djelfa_Province,http://dbpedia.org/property/longd,3,Predicate,117,3.7598679065704346
http://dbpedia.org/resource/Ahmed_Izzet_Pasha,http://dbpedia.org/property/serviceyears,1884,Predicate,119,3.5662028789520264
http://dbpedia.org/resource/Cercospora_apii,http://dbpedia.org/property/classis,http://dbpedia.org/resource/Dothideomycetes,Predicate,120,1.4771709442138672
http://dbpedia.org/resource/Body_of_Evidence_(1993_film),http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:English-language_films,Subject,123,8.060386896133423
http://dbpedia.org/resource/Body_of_Evidence_(1993_film),http://dbpedia.org/property/cinematography,http://dbpedia.org/resource/Douglas_Milsome,Subject,123,8.060386896133423
http://dbpedia.org/resource/Body_of_Evidence_(1993_film),http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Dino_De_Laurentiis,Subject,123,8.060386896133423
http://dbpedia.org/resource/Body_of_Evidence_(1993_film),http://purl.org/dc/terms/subject,http://dbpedia.org/resource/Category:1990s_mystery_films,Subject,123,8.060386896133423
http://dbpedia.org/resource/Body_of_Evidence_(1993_film),http://www.w3.org/2000/01/rdf-schema#comment,"Body of Evidence is a 1993 American erotic thriller film produced by Dino De Laurentiis and distributed by Metro-Goldwyn-Mayer and originally had the rare NC-17 rating.It was directed by Uli Edel and written by Brad Mirman. The film stars Madonna and Willem Dafoe, with Joe Mantegna, Anne Archer, Julianne Moore and Jürgen Prochnow in supporting roles.The first theatrical release was censored for the purpose of obtaining an R rating, reducing the film's running time from 101 to 99 minutes.",Subject;Object,123,8.060386896133423
"http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Evanston,_Illinois",http://dbpedia.org/property/pos,4,Predicate,124,6.475859880447388
"http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Evanston,_Illinois",http://dbpedia.org/property/address,815,Predicate;Object,124,6.475859880447388
"http://dbpedia.org/resource/National_Register_of_Historic_Places_listings_in_Evanston,_Illinois",http://dbpedia.org/property/pos,23,Predicate,124,6.475859880447388
http://dbpedia.org/resource/Pleurotomella_marshalli,http://dbpedia.org/ontology/family,http://dbpedia.org/resource/Conoidea,Object,125,2.8398919105529785
http://dbpedia.org/resource/Tagalog_Republic,http://dbpedia.org/property/commonName,Republic of Katagalugan,Object,131,3.2761738300323486
http://dbpedia.org/resource/Tote_(footballer),http://dbpedia.org/ontology/team,http://dbpedia.org/resource/CD_Los_Yébenes_San_Bruno,Object,133,3.331238985061645
http://dbpedia.org/resource/Salto_Mortale_(1953_film),http://dbpedia.org/ontology/language,http://dbpedia.org/resource/German_language,Subject,134,1.4938981533050537
http://dbpedia.org/resource/Oscar_Steen,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/AIK_IF,Object,137,1.5119609832763672
http://dbpedia.org/resource/XNU,http://dbpedia.org/ontology/programmingLanguage,http://dbpedia.org/resource/C_(programming_language),Object,138,1.4943351745605469
http://dbpedia.org/resource/Germany,http://dbpedia.org/property/largestCity,capital,Object,146,9.709245204925535
http://dbpedia.org/resource/Germany,http://dbpedia.org/property/areaRank,63.0,Object,146,9.709245204925535
http://dbpedia.org/resource/Germany,http://dbpedia.org/property/caption,"Franz Marc, Roe Deer in the Forest",Predicate,146,9.709245204925535
http://dbpedia.org/resource/Germany,http://dbpedia.org/property/width,128,Predicate,146,9.709245204925535
http://dbpedia.org/resource/Alberto_Giacometti,http://dbpedia.org/ontology/movement,http://dbpedia.org/resource/Formalism_(art),Object,147,1.5103440284729004
http://dbpedia.org/resource/Bristol_Law_School,http://dbpedia.org/property/students,2000,Object,151,2.8259060382843018
http://dbpedia.org/resource/Bristol_Law_School,http://dbpedia.org/property/students,1700.0,Object,151,2.8259060382843018
http://dbpedia.org/resource/Bristol_Law_School,http://dbpedia.org/property/students,300,Object,151,2.8259060382843018
http://dbpedia.org/resource/Tanya_Blount,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Predicate,153,38.88779211044312
http://dbpedia.org/resource/Ronnie_McDowell,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Predicate,154,3.270390033721924
http://dbpedia.org/resource/The_Hooters,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Predicate,156,2.546358823776245
http://dbpedia.org/resource/The_Independents_(band),http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Predicate,158,2.1579720973968506
http://dbpedia.org/resource/Tower_of_Power,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Predicate,159,2.2131118774414062
http://dbpedia.org/resource/Speedy_West,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Predicate,160,2.812344074249268
http://dbpedia.org/resource/Walk_the_Moon,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Predicate,161,2.874936103820801
http://dbpedia.org/resource/Black_Army_Jacket,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Predicate,162,1.964539051055908
http://dbpedia.org/resource/The_Featherstones,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Predicate,164,2.096648931503296
"http://dbpedia.org/resource/Escuintla,_Chiapas",http://dbpedia.org/property/unitPref,Imperial,Object,165,2.792441844940185
http://dbpedia.org/resource/Robert_White_(guitarist),http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Predicate,166,2.003298044204712
http://dbpedia.org/resource/Gladys_Knight_&_the_Pips,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Predicate,167,1.487807035446167
http://dbpedia.org/resource/Haitham_Zein,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Lebanon,Object,170,2.962232828140259
http://dbpedia.org/resource/Deadstring_Brothers,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Predicate,172,1.9361040592193604
http://dbpedia.org/resource/Carpathian_Ruthenia,http://dbpedia.org/ontology/capital,http://dbpedia.org/resource/Uzhhorod,Object,173,2.0065150260925293
http://dbpedia.org/resource/Cold_Water_Army,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Predicate,174,1.644115924835205
http://dbpedia.org/resource/Pat_Green,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Predicate,175,2.268900156021118
http://dbpedia.org/resource/Ronneby_Municipality,http://dbpedia.org/property/coordinatesDisplay,"inline,title",Predicate;Object,176,55.85236406326294
http://dbpedia.org/resource/Ronneby_Municipality,http://dbpedia.org/property/subdivisionType,http://dbpedia.org/resource/List_of_sovereign_states,Object,176,55.85236406326294
http://dbpedia.org/resource/Ronneby_Municipality,http://dbpedia.org/property/subdivisionName,Sweden,Object,176,55.85236406326294
http://dbpedia.org/resource/Ronneby_Municipality,http://dbpedia.org/property/areaNote,Area as of .,Object,176,55.85236406326294
http://dbpedia.org/resource/Haiku_D'Etat,http://dbpedia.org/ontology/hometown,http://dbpedia.org/resource/United_States,Predicate,177,1.7389419078826904
http://dbpedia.org/resource/Newhaven_Harbour_railway_station,http://dbpedia.org/property/symbol,rail,Object,178,4.353826999664307
